tBodyAcc-std()-Y,tBodyAcc-mad()-Y,tBodyAcc-max()-Y,tBodyAcc-iqr()-Y,tGravityAcc-mean()-Z,tGravityAcc-max()-Z,tGravityAcc-min()-Z,fBodyAcc-mean()-Y,fBodyAcc-std()-Y,fBodyAcc-mad()-Y,fBodyAcc-max()-Y,fBodyAcc-bandsEnergy()-17;32,fBodyAccMag-mad(),fBodyAccMag-iqr(),angle(Z;gravityMean)
-0.99794251,-0.99841519,-0.94214871,-0.99875831,0.035789014,0.010558413,0.059057263,-0.99705147,-0.99842399,-0.9978248,-0.99872931,-0.99999304,-0.99454161,-0.99990943,0.059456254
-0.99701081,-0.99757178,-0.94214871,-0.99761479,0.037933245,0.01083744,0.062185788,-0.99599567,-0.99752073,-0.99590874,-0.99856321,-0.9999873,-0.99167773,-0.99986738,0.057989279
-0.99706902,-0.99718275,-0.94457888,-0.99681646,0.039406961,0.015254663,0.063393616,-0.99663439,-0.9972204,-0.997167,-0.99730509,-0.99998544,-0.98653097,-0.9997882,0.056973179
-0.99715519,-0.99716359,-0.94357343,-0.99658228,0.041153315,0.015331309,0.063502254,-0.99629274,-0.99757249,-0.99684292,-0.99819484,-0.99998378,-0.98331714,-0.99969444,0.055773666
-0.99654397,-0.99644574,-0.94357343,-0.99525287,0.043515473,0.020616042,0.065984142,-0.99636575,-0.99653783,-0.9957175,-0.99734254,-0.99997935,-0.9821809,-0.99966715,0.054159627
-0.99706581,-0.99710301,-0.94276418,-0.99638869,0.045596402,0.020616042,0.066246275,-0.99622299,-0.99746652,-0.9967657,-0.99845321,-0.99998552,-0.9817178,-0.99969557,0.052728142
-0.99771148,-0.99795528,-0.94276418,-0.99734013,0.046451828,0.021912816,0.069752162,-0.99680815,-0.99818673,-0.9973776,-0.99900216,-0.99998758,-0.98715275,-0.99980695,0.052146224
-0.9969049,-0.99752486,-0.94293303,-0.99739077,0.048088924,0.021995832,0.069805267,-0.99676412,-0.99688527,-0.99631495,-0.99736984,-0.99998117,-0.98377579,-0.9997088,0.051041019
-0.99649375,-0.99677685,-0.94345173,-0.9962283,0.051231523,0.025764127,0.074155567,-0.99551218,-0.99695764,-0.99555522,-0.9979257,-0.99998308,-0.98527619,-0.99967189,0.048891017
-0.99649439,-0.99688238,-0.93968002,-0.99691345,0.055056797,0.029754726,0.075800629,-0.99508943,-0.99723698,-0.99587035,-0.99819908,-0.99998441,-0.98856596,-0.99978188,0.046250882
-0.77664894,-0.78691871,-0.59027705,-0.81051733,0.90999393,0.86693115,0.92023734,-0.81210478,-0.76382469,-0.79889443,-0.76546906,-0.97203752,-0.67942717,-0.94226428,-0.74802261
-0.97520751,-0.97466851,-0.93742686,-0.97324062,0.90712663,0.85733529,0.92017546,-0.98716948,-0.97118723,-0.98472728,-0.96637352,-0.99954795,-0.95792899,-0.99890135,-0.73257935
-0.9891587,-0.98978454,-0.93742686,-0.98928562,0.90664479,0.85510258,0.92017546,-0.99000335,-0.98863139,-0.99070585,-0.98657145,-0.9998914,-0.99223807,-0.9998835,-0.73042307
-0.9931133,-0.99334593,-0.93902886,-0.99402455,0.90675424,0.85579293,0.92021879,-0.99361684,-0.99274198,-0.99322281,-0.99196136,-0.99994526,-0.99228361,-0.99989611,-0.73170016
-0.99500195,-0.99541363,-0.93984401,-0.99555895,0.90715064,0.85598431,0.92025064,-0.99542077,-0.99467752,-0.99441717,-0.99416729,-0.99996831,-0.99531566,-0.99993562,-0.73188471
-0.99487163,-0.99569509,-0.93392835,-0.99637617,0.90694727,0.85598431,0.91979968,-0.9935485,-0.99548264,-0.99416667,-0.99684192,-0.99997022,-0.99373157,-0.99990095,-0.73202877
-0.99441542,-0.99500899,-0.93392835,-0.99496844,0.90624204,0.85546718,0.91951706,-0.99240413,-0.99544474,-0.99314111,-0.9979277,-0.99996975,-0.99390119,-0.99989492,-0.731449
-0.99507023,-0.9955327,-0.9393348,-0.99476185,0.90617148,0.85515233,0.91951706,-0.99344337,-0.99588111,-0.99411938,-0.99778501,-0.99998434,-0.99784216,-0.99994079,-0.73112179
-0.99409381,-0.99478519,-0.93824689,-0.99579517,0.90660092,0.85545718,0.91952905,-0.9918313,-0.9952729,-0.99377904,-0.99542051,-0.99996572,-0.99651353,-0.99995069,-0.73168329
-0.99497689,-0.99544355,-0.93824689,-0.99579436,0.906597,0.85545718,0.91964911,-0.99329449,-0.99581937,-0.99414755,-0.9963743,-0.99997143,-0.99943239,-0.999973,-0.73150999
-0.99672624,-0.99700159,-0.94147169,-0.99699444,0.90667272,0.85573397,0.91964911,-0.99554077,-0.99733349,-0.99681881,-0.99725967,-0.99998637,-0.99838545,-0.99997604,-0.73120817
-0.99711776,-0.99760148,-0.94147169,-0.99768728,0.90686125,0.85573397,0.9199454,-0.99720601,-0.99697806,-0.99715041,-0.99624056,-0.99998402,-0.99592049,-0.99994031,-0.73144833
-0.99579466,-0.99586895,-0.94175257,-0.99569147,0.90730111,0.85670599,0.92004684,-0.99671068,-0.99524504,-0.99638327,-0.993451,-0.99997098,-0.99514373,-0.99993796,-0.73240413
-0.93682848,-0.93556088,-0.86174432,-0.93126476,0.93139854,0.89778816,0.93516041,-0.96092808,-0.92898299,-0.946372,-0.92359677,-0.99751509,-0.89207412,-0.99260576,-0.78324067
-0.9748299,-0.97719018,-0.9141473,-0.98461789,0.92486565,0.87606316,0.93516041,-0.97991089,-0.97272989,-0.97930967,-0.97042738,-0.99954584,-0.96734724,-0.99914415,-0.77176498
-0.99052225,-0.99073379,-0.94062176,-0.99043145,0.92724483,0.87606316,0.93728399,-0.99294249,-0.98937517,-0.99171581,-0.9882049,-0.99990682,-0.99219753,-0.99990534,-0.77493676
-0.9967845,-0.99713139,-0.94062176,-0.99726862,0.92819272,0.87693058,0.94066256,-0.99635413,-0.99692538,-0.99650762,-0.99690842,-0.99998509,-0.99827939,-0.99997808,-0.77602323
-0.99709484,-0.99751474,-0.94097437,-0.9974833,0.92813166,0.87693058,0.93951049,-0.9953401,-0.99814241,-0.99677847,-0.9988364,-0.99998751,-0.9968681,-0.99996323,-0.77518685
-0.99692111,-0.99729967,-0.94198718,-0.99709235,0.92712122,0.87682969,0.93943114,-0.99545484,-0.99773562,-0.99697194,-0.99800611,-0.99998639,-0.99574789,-0.99993909,-0.77457108
-0.99549494,-0.9958698,-0.94061523,-0.99642475,0.92717191,0.87594456,0.93943114,-0.99449859,-0.99592941,-0.99573484,-0.99533068,-0.99997477,-0.99394241,-0.99991278,-0.7753921
-0.9976132,-0.99818557,-0.94061523,-0.99872452,0.92706699,0.87594456,0.93946853,-0.99695573,-0.99792113,-0.99732533,-0.99755069,-0.99998769,-0.99280831,-0.99988911,-0.77542974
-0.99042659,-0.99404016,-0.93003088,-0.99743385,0.92725086,0.87635968,0.93946853,-0.98886439,-0.9910606,-0.98793694,-0.994761,-0.99991028,-0.98535869,-0.99973901,-0.77537583
-0.9799817,-0.98116655,-0.93003088,-0.98422607,0.92869467,0.87897847,0.94044978,-0.97731814,-0.98105153,-0.9773333,-0.98598295,-0.99973171,-0.9589247,-0.99882847,-0.77716965
-0.98044475,-0.98260861,-0.93563212,-0.98479833,0.93116122,0.88160699,0.94180584,-0.97739837,-0.98171487,-0.97679019,-0.98418486,-0.99973989,-0.96435434,-0.99902308,-0.78341846
-0.98899704,-0.98997023,-0.92563395,-0.98924209,0.93340566,0.88170475,0.94452269,-0.98797543,-0.98933074,-0.9877928,-0.99197432,-0.99989108,-0.99070222,-0.9997852,-0.78836768
-0.99012421,-0.99172174,-0.92563395,-0.99351354,0.9327905,0.88170475,0.94409453,-0.98949011,-0.99027569,-0.98950957,-0.99234065,-0.99990532,-0.98722426,-0.99975103,-0.78637692
-0.97042344,-0.98661101,-0.91117175,-0.99587534,0.93142645,0.88105066,0.94380001,-0.95966944,-0.97594055,-0.96270988,-0.98673583,-0.99965476,-0.93360706,-0.99626735,-0.78383446
-0.96925462,-0.98315912,-0.91117175,-0.99180065,0.93067221,0.87907934,0.94301308,-0.96015141,-0.97367809,-0.96082327,-0.98591095,-0.99961188,-0.93764476,-0.99644289,-0.78380624
-0.98750403,-0.99025123,-0.92775179,-0.99183128,0.93119816,0.88023316,0.94301308,-0.98053576,-0.99163186,-0.98844611,-0.99429805,-0.99990692,-0.94422711,-0.99722193,-0.78519386
-0.29105376,-0.37259635,0.10801181,-0.52607317,-0.31650114,-0.31104481,-0.29707942,-0.19973867,-0.33038884,-0.16227233,-0.45610272,-0.77399229,-0.3481197,-0.67011777,0.30065467
-0.26326519,-0.32567237,0.10801181,-0.47592896,-0.31306728,-0.31996418,-0.29707942,-0.22922733,-0.27706926,-0.17349976,-0.41031551,-0.77879637,-0.36253123,-0.66741147,0.2986629
-0.31121411,-0.36147972,-0.049239597,-0.4686851,-0.30136151,-0.31328597,-0.27915225,-0.18894494,-0.36578158,-0.24344254,-0.48838432,-0.80962934,-0.45490683,-0.7177567,0.29081084
-0.27613273,-0.34335289,0.042322244,-0.44874529,-0.29730638,-0.31226537,-0.273951,-0.2820994,-0.27372521,-0.26555336,-0.39481132,-0.7595268,-0.37476059,-0.69199725,0.28772726
-0.24774914,-0.30801436,0.074987247,-0.38286706,-0.30278384,-0.31226537,-0.28270745,-0.24019531,-0.25068991,-0.17907469,-0.32125656,-0.73352107,-0.30907489,-0.64408829,0.29119914
-0.23693547,-0.29792695,0.13376801,-0.37072478,-0.31166234,-0.32174719,-0.28644988,-0.26335247,-0.22670367,-0.12271693,-0.39032774,-0.73281305,-0.27755314,-0.61440921,0.29705163
-0.22439558,-0.29399649,0.13376801,-0.38358398,-0.31697639,-0.33090958,-0.2922654,-0.22515411,-0.22403614,-0.14964833,-0.37599678,-0.71926407,-0.33990564,-0.63865768,0.30091361
-0.23735782,-0.29493428,-0.050557656,-0.33572374,-0.31390398,-0.3213798,-0.2922654,-0.2410576,-0.23583902,-0.22424544,-0.33474673,-0.72513979,-0.36751769,-0.69769111,0.29991612
-0.27560172,-0.32411395,-0.12886513,-0.32916431,-0.30237535,-0.31315241,-0.28364136,-0.28997832,-0.26992763,-0.26175113,-0.37881671,-0.76487521,-0.34637707,-0.67515022,0.29169501
-0.31034271,-0.33418078,-0.12886513,-0.34679205,-0.30093011,-0.31315241,-0.27832008,-0.33731686,-0.29990674,-0.2613994,-0.40657127,-0.77981551,-0.31577612,-0.68930186,0.29023176
-0.27395806,-0.30563291,-0.026315706,-0.35350836,-0.3060804,-0.31755673,-0.2787815,-0.33860583,-0.24989516,-0.26963897,-0.32483967,-0.74530239,-0.31799541,-0.70238124,0.29405484
-0.25894756,-0.32312506,-0.026315706,-0.35542278,-0.30695236,-0.32082916,-0.2787815,-0.27887502,-0.2511668,-0.24101598,-0.3252613,-0.73978574,-0.3781945,-0.70064271,0.29456316
-0.305528,-0.36201429,-0.12825979,-0.46062383,-0.30098404,-0.31120111,-0.27832856,-0.28679655,-0.31297516,-0.291752,-0.41521719,-0.77476715,-0.45739047,-0.74034834,0.28989709
-0.27015855,-0.34843015,0.10350891,-0.41249282,-0.29588323,-0.28833105,-0.29870036,-0.19209776,-0.30327637,-0.12632839,-0.42871191,-0.76872094,-0.34704883,-0.62862147,0.28612249
-0.25350891,-0.31772881,0.10350891,-0.32667951,-0.31821522,-0.30822345,-0.29871758,-0.2556215,-0.25260204,-0.24898802,-0.31491371,-0.75174409,-0.37612754,-0.68619862,0.30256728
-0.32153799,-0.36248208,-0.14500539,-0.42408245,-0.31412798,-0.32088994,-0.29871758,-0.34909593,-0.31089001,-0.34393591,-0.32421137,-0.78009839,-0.43078941,-0.72475335,0.30033799
-0.29407878,-0.34182113,0.10906116,-0.3923446,-0.30368459,-0.31846179,-0.27858865,-0.30951656,-0.28800647,-0.29493114,-0.3575751,-0.77649149,-0.33235237,-0.64439056,0.29221442
-0.26387191,-0.31229323,0.10906116,-0.31994981,-0.30645821,-0.31846179,-0.28498938,-0.27065311,-0.26114728,-0.22444191,-0.3370445,-0.75991335,-0.27320605,-0.59727053,0.29276132
-0.26461748,-0.31250288,-0.079485943,-0.37418894,-0.31196268,-0.32525594,-0.28498938,-0.28374438,-0.25714023,-0.27404965,-0.29818367,-0.75170957,-0.35199467,-0.66530656,0.29653546
-0.33160504,-0.39258706,-0.079485943,-0.54861146,-0.30841492,-0.3186304,-0.28479801,-0.34649364,-0.32573923,-0.31285772,-0.37046122,-0.7927938,-0.4201513,-0.72679388,0.29519154
-0.42473967,-0.46940511,-0.2236598,-0.54087758,-0.3002455,-0.31309147,-0.27746651,-0.40661432,-0.43196052,-0.36541072,-0.49029216,-0.84548696,-0.42357902,-0.72387849,0.29069433
-0.42106506,-0.45826737,-0.2236598,-0.54565384,-0.2989121,-0.31309147,-0.27263487,-0.38718846,-0.43489708,-0.32845458,-0.51402884,-0.8474015,-0.40868008,-0.74169179,0.28941724
-0.37677563,-0.42720535,-0.15599044,-0.51356029,-0.30404588,-0.31683015,-0.27993573,-0.36061334,-0.38318165,-0.34389112,-0.45428298,-0.8262268,-0.37399869,-0.72602608,0.29235323
-0.37185004,-0.43494758,-0.049755296,-0.56659799,-0.30872808,-0.32128654,-0.28463571,-0.34654384,-0.38203641,-0.31119773,-0.4643948,-0.82902542,-0.42760812,-0.74194386,0.29504272
-0.41584955,-0.5097212,-0.049755296,-0.64438062,-0.30327798,-0.30987572,-0.28463571,-0.30651377,-0.46498748,-0.33054167,-0.59651743,-0.85650632,-0.47729825,-0.7631781,0.29101596
-0.38194428,-0.48985022,0.24399637,-0.62712578,-0.32035232,-0.30987572,-0.3725265,-0.20564193,-0.46713539,-0.22550328,-0.74753648,-0.8677167,-0.48362234,-0.72978508,0.30397889
-0.40676689,-0.46294,0.24399637,-0.57220695,-0.35935295,-0.31321778,-0.37271824,-0.25140098,-0.48054025,-0.23839944,-0.69661048,-0.86358936,-0.53068808,-0.78016242,0.33049842
0.20274312,0.1301964,0.54662689,-0.11271759,-0.24054349,-0.24932275,-0.24246415,0.092756397,0.24339751,0.28563915,0.19199273,-0.24136037,-0.049312046,-0.28524331,0.25045922
0.13294523,0.08309365,0.37669912,-0.043328384,-0.22182566,-0.21022104,-0.20942684,0.080216,0.15305383,0.19806343,0.12751339,-0.35066463,-0.10631533,-0.32472282,0.23578943
0.075511149,-0.027697182,0.52053641,-0.31723307,-0.20651603,-0.20805835,-0.20962074,0.083074675,0.072513077,0.25168833,-0.049763247,-0.41380609,-0.06127005,-0.28386463,0.22517598
0.094623217,0.003441772,0.52053641,-0.26752885,-0.22197135,-0.20805835,-0.21763502,0.071974902,0.10341707,0.21568814,0.006585217,-0.37876029,-0.017705848,-0.27425755,0.23713591
0.083206856,0.055963198,0.21388709,-0.044073893,-0.22239736,-0.225082,-0.21763502,-0.032409425,0.12553227,0.050679463,0.14734551,-0.40640732,-0.13079536,-0.42371241,0.23675444
0.14902348,0.11358544,0.37413733,0.040026396,-0.19952315,-0.20582562,-0.18669087,0.003738153,0.20146515,0.17338651,0.16528708,-0.31392985,-0.13494689,-0.44679653,0.22038038
0.17153808,0.10090426,0.37453326,-0.12543946,-0.19117531,-0.20379432,-0.17472569,0.10369892,0.19720054,0.35804913,-0.061299117,-0.26534514,-0.066298375,-0.38609862,0.21509081
0.040509087,-0.034339949,0.47824131,-0.17056525,-0.23075282,-0.2003687,-0.27658371,-0.086923909,0.086663659,-0.000499965,0.06375009,-0.42960899,-0.21459815,-0.50022923,0.2440437
0.084274612,0.047123162,0.47824131,-0.05576473,-0.19614444,-0.2003687,-0.18434764,0.042478939,0.10031151,0.093336616,0.043296842,-0.3908092,-0.27418055,-0.4989202,0.21826707
-0.017103402,-0.060125846,0.17399002,-0.15762147,-0.20340298,-0.21351571,-0.18085517,0.14737625,-0.089905343,0.066638667,-0.3864242,-0.55268659,-0.33825617,-0.5932999,0.22209972
-0.033384001,-0.089611119,0.17031403,-0.17526565,-0.20830185,-0.22009503,-0.18808101,0.093244736,-0.088062218,0.20878746,-0.39459408,-0.54308595,-0.27411147,-0.52789063,0.22604601
-0.029047855,-0.10035686,0.17031403,-0.22010772,-0.21925496,-0.23067829,-0.21472595,0.1129833,-0.09097586,0.12547359,-0.34314054,-0.54706876,-0.25151316,-0.5152881,0.23413946
-0.0154907,-0.094449594,0.45167398,-0.18925203,-0.22880095,-0.22770105,-0.21618018,0.073257986,-0.052703867,0.13220412,-0.34492152,-0.50648818,-0.24048664,-0.51338641,0.24005476
0.024666304,-0.038154067,0.45167398,-0.099722721,-0.21082643,-0.20420059,-0.21618018,-0.09056079,0.066694967,0.025205475,0.007943543,-0.4395975,-0.20920277,-0.52732766,0.22756752
0.1850818,0.13030066,0.40212552,-0.12533953,-0.22721438,-0.22255766,-0.25834503,0.22139103,0.17044349,0.32735674,-0.01104059,-0.28542483,-0.021157911,-0.26413844,0.24212928
0.16730454,0.11183331,0.32911269,-0.055497585,-0.21254801,-0.22255766,-0.19251138,0.13174671,0.18100219,0.29053909,-0.12086707,-0.28622984,-0.096312632,-0.37656105,0.23001422
0.097574355,0.049681245,0.46145989,-0.020396695,-0.23003809,-0.23770548,-0.22615915,0.18291395,0.062060535,0.2766207,-0.12420909,-0.39677938,-0.077784383,-0.2933522,0.24034093
0.064317708,-0.026441821,0.46145989,-0.11105892,-0.24615746,-0.24434345,-0.23069996,0.089486972,0.054231189,0.1385335,-0.092142974,-0.43631624,-0.037465853,-0.23793929,0.2522555
0.10408629,0.019655654,0.58889557,-0.073051672,-0.24483134,-0.25630138,-0.23069996,0.022926972,0.13447664,0.067746767,0.11261307,-0.37235767,-0.096750822,-0.42416814,0.25171353
0.17051921,0.12037615,0.58889557,0.043661733,-0.22862563,-0.23184386,-0.21071868,0.15089282,0.17818439,0.18890551,0.16225273,-0.29681872,-0.11817911,-0.4013626,0.24050648
-0.16213964,-0.17964078,-0.18244564,-0.21931045,-0.35279131,-0.30026856,-0.40296086,-0.20662423,-0.14513437,-0.16089685,-0.22828198,-0.62546129,-0.36567705,-0.74951631,0.32469242
-0.25551791,-0.28678806,-0.19152933,-0.40223888,-0.42419774,-0.37357562,-0.42231032,-0.34238145,-0.22383941,-0.21172535,-0.38665065,-0.70325417,-0.36663075,-0.74016895,0.37851899
-0.27127387,-0.30551989,-0.13230149,-0.4066358,-0.45707775,-0.45287211,-0.44081359,-0.29053576,-0.26368139,-0.28320829,-0.35381449,-0.72279912,-0.44368833,-0.77512643,0.40268834
-0.22481066,-0.26158881,-0.13230149,-0.34153181,-0.44978745,-0.4184804,-0.44081359,-0.41037121,-0.16272264,-0.30188445,-0.19940434,-0.6789384,-0.42015059,-0.77154639,0.39744714
-0.30977797,-0.34010694,-0.1492402,-0.3847606,-0.41962681,-0.41542588,-0.4348682,-0.36272111,-0.28986986,-0.35916781,-0.26331055,-0.75695435,-0.41801305,-0.76858657,0.37718886
-0.32996238,-0.34028608,-0.24357837,-0.34696193,-0.42077495,-0.41542588,-0.41687857,-0.43756195,-0.2918569,-0.38764705,-0.31279514,-0.76515482,-0.41344305,-0.7721905,0.37655369
-0.26665241,-0.27353167,-0.26152664,-0.2674288,-0.44076225,-0.43542683,-0.42127474,-0.38909608,-0.22352992,-0.294708,-0.25699441,-0.71235488,-0.45028138,-0.79082489,0.38824415
-0.26621115,-0.27408065,-0.23308656,-0.2824319,-0.44062839,-0.44807103,-0.42127474,-0.43705333,-0.20875748,-0.31510201,-0.2051011,-0.70878908,-0.44728767,-0.80076985,0.3883425
-0.27298492,-0.30905039,-0.19634928,-0.33477717,-0.34747554,-0.33251629,-0.34993756,-0.39423709,-0.23027512,-0.31998639,-0.22521262,-0.72147234,-0.45343336,-0.79710821,0.32090836
-0.23932207,-0.26171029,-0.28472214,-0.29324328,-0.37948428,-0.36609337,-0.36876383,-0.28654209,-0.22137172,-0.20770946,-0.27143342,-0.69137969,-0.3773947,-0.74839248,0.34447029
-0.2612308,-0.28994338,-0.23174999,-0.33558757,-0.39621891,-0.39768432,-0.37851504,-0.41566134,-0.20843223,-0.27332809,-0.19652757,-0.7068335,-0.37159016,-0.73737841,0.35886359
-0.30116401,-0.32955321,-0.21510707,-0.38130297,-0.40947969,-0.41725029,-0.38970179,-0.40947167,-0.26267175,-0.33781988,-0.25587616,-0.73766309,-0.42137567,-0.76480524,0.36951317
-0.28705422,-0.3217824,-0.21510707,-0.37041355,-0.41928059,-0.42542964,-0.39381861,-0.41055564,-0.24372776,-0.34534882,-0.2255296,-0.7299186,-0.40236089,-0.74103222,0.37607482
-0.30780397,-0.33531328,-0.25865785,-0.39441688,-0.42025809,-0.42832712,-0.39381861,-0.47587877,-0.25164232,-0.40045838,-0.1948734,-0.74217409,-0.4100823,-0.76909902,0.3769211
-0.27105458,-0.28726479,-0.22974308,-0.31145341,-0.41854403,-0.42832712,-0.39125004,-0.50233889,-0.19775273,-0.4002785,-0.13047207,-0.71096299,-0.45056161,-0.79505661,0.37583657
-0.20877753,-0.22851423,-0.21384175,-0.1747246,-0.41200322,-0.40382592,-0.39062892,-0.44276802,-0.13353143,-0.37243968,-0.062529686,-0.65996439,-0.35896571,-0.75662318,0.37130982
-0.13032997,-0.17378973,-0.074683102,-0.24807857,-0.34421729,-0.32509717,-0.35800081,-0.1876909,-0.10865672,-0.12793874,-0.32312272,-0.59669104,-0.34622986,-0.70377106,0.31932869
-0.16015048,-0.18938013,-0.11690448,-0.2422265,-0.38602797,-0.35400619,-0.3888069,-0.22798931,-0.13480667,-0.14822365,-0.29048927,-0.62280475,-0.22595953,-0.63440347,0.35027379
-0.29901854,-0.32567206,-0.21963551,-0.34475405,-0.41478788,-0.40778136,-0.39713696,-0.34396879,-0.28188009,-0.35304061,-0.3950781,-0.73498291,-0.34294147,-0.7009809,0.37157113
-0.18644368,-0.21514996,-0.11575674,-0.26017456,-0.42231297,-0.42902274,-0.39713696,-0.32971372,-0.13636025,-0.18673128,-0.22320878,-0.6404104,-0.40847717,-0.76049851,0.37677099
-0.17790559,-0.21133276,-0.11575674,-0.2897895,-0.41006526,-0.4122758,-0.3879698,-0.26068269,-0.14737797,-0.2364653,-0.28980788,-0.63942344,-0.43667853,-0.77825202,0.36870184
-0.25300807,-0.26301798,-0.3136224,-0.31327616,-0.4027135,-0.4122758,-0.3795326,-0.32922321,-0.22490618,-0.27869612,-0.21372762,-0.70354799,-0.41473763,-0.76659898,0.36499451
-0.20828421,-0.20873467,-0.23710759,-0.21440988,-0.40320348,-0.41472709,-0.37515436,-0.39468553,-0.14575227,-0.23892065,-0.15923277,-0.65774573,-0.35432061,-0.71546377,0.36503055
-0.2211265,-0.24243682,-0.20219886,-0.23999156,-0.40338625,-0.40379631,-0.37852202,-0.32771915,-0.18280297,-0.23721612,-0.21947782,-0.67027851,-0.34331662,-0.71383739,0.36445636
-0.99609694,-0.99647311,-0.94245288,-0.99629969,-0.14861413,-0.16165464,-0.13041484,-0.99447614,-0.99696251,-0.99551682,-0.99815949,-0.99998379,-0.98076792,-0.99956947,0.18524531
-0.99808248,-0.99840605,-0.94245288,-0.9985934,-0.1585127,-0.17206393,-0.13584632,-0.99687757,-0.99880373,-0.99811257,-0.99903983,-0.99999352,-0.97348269,-0.99943216,0.1919113
-0.9983131,-0.99850621,-0.94467183,-0.99830909,-0.16322281,-0.18298187,-0.13584632,-0.99769205,-0.99863339,-0.99773534,-0.999284,-0.99999411,-0.99638818,-0.99994352,0.19509577
-0.99878282,-0.99896139,-0.94557866,-0.99917035,-0.1616127,-0.18336645,-0.13552748,-0.99771981,-0.99946632,-0.99877675,-0.99937011,-0.99999785,-0.99615797,-0.99994689,0.19404361
-0.99828118,-0.99861584,-0.94313181,-0.99904149,-0.16037547,-0.18327246,-0.13173468,-0.99723429,-0.99890153,-0.99781636,-0.99962121,-0.99999358,-0.99734274,-0.99996621,0.19322207
-0.99721229,-0.99772773,-0.94271686,-0.99845774,-0.16040853,-0.18197564,-0.13187331,-0.99681217,-0.99734752,-0.99662502,-0.99758429,-0.99998375,-0.98969846,-0.99984756,0.19323285
-0.99673994,-0.9974066,-0.94271686,-0.99770612,-0.15810967,-0.17557554,-0.13187331,-0.99632681,-0.99686937,-0.99710132,-0.99654331,-0.99998253,-0.9764262,-0.99951248,0.19164061
-0.98491311,-0.99097765,-0.90258087,-0.99532566,-0.15325155,-0.17253461,-0.12947872,-0.97940429,-0.98773323,-0.98318944,-0.99163242,-0.99984012,-0.93505195,-0.99709631,0.18831402
-0.96419151,-0.97405178,-0.8831512,-0.98632715,-0.15884228,-0.17253461,-0.14461938,-0.95781791,-0.96697772,-0.95491872,-0.97979539,-0.99924885,-0.90419429,-0.99431778,0.19211049
-0.96757907,-0.97757727,-0.8831512,-0.98937707,-0.16820362,-0.17955517,-0.14461938,-0.95642505,-0.97320746,-0.96239881,-0.982461,-0.99943333,-0.91097607,-0.99452461,0.19850679
-0.99492581,-0.99529358,-0.93534235,-0.99521193,-0.16901596,-0.18991336,-0.14453662,-0.99272983,-0.99611336,-0.9939382,-0.99690007,-0.99997438,-0.97294998,-0.99920314,0.19909329
-0.99540072,-0.9961007,-0.93921379,-0.99617074,-0.17299517,-0.19002011,-0.15066165,-0.99434325,-0.99586951,-0.99423087,-0.99737641,-0.99997456,-0.96471656,-0.99900362,0.20176773
